"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed"
310074,"JDT","Core","jdt-core-inbox","NEW"," ---","Warning for unnecessary boolean operations","2010-04-22 05:24:54"
311146,"JDT","Core","jdt-core-inbox","NEW"," ---","[code assist] Autocast after instanceof feature doesnt work when completion is in a binary expression","2010-04-30 05:19:25"
311229,"JDT","Core","jdt-core-inbox","NEW"," ---","Workspace easily corrupted","2020-06-30 17:31:02"
311376,"JDT","Core","jdt-core-inbox","NEW"," ---","Problem exporting jar with manifest.mf","2010-05-03 12:52:10"
312465,"JDT","Core","jdt-core-inbox","NEW"," ---","Report elements affected by a Java problem reported as an IMarkerDelta","2010-05-11 12:58:23"
315622,"JDT","Core","jdt-core-inbox","NEW"," ---","open a .java file of another project","2010-07-07 12:29:40"
318678,"JDT","Core","jdt-core-inbox","NEW"," ---","Enhancement request: If I declare a field and only use that field inside one method, I would like a warning that this could be a local variable instead","2010-07-04 18:30:27"
319448,"JDT","Core","jdt-core-inbox","NEW"," ---","copySubtree(StringLiteral) doesn't record edits","2020-12-23 05:41:36"
320927,"JDT","Core","jdt-core-inbox","NEW"," ---","By default, .svn files should not be copied to bin folder","2012-05-25 16:50:54"
322497,"JDT","Core","jdt-core-inbox","NEW"," ---","add code style problem for invocation of varargs method with unnecessary ""new Type[] {..}""","2019-07-29 13:13:47"
322981,"JDT","Core","jdt-core-inbox","NEW"," ---","Introduce a NotPattern","2013-01-29 09:34:42"
330622,"JDT","Core","jdt-core-inbox","NEW"," ---","[content assist] Nested annotation element code completion fails in specific case","2019-04-16 10:21:29"
330826,"JDT","Core","jdt-core-inbox","NEW"," ---","ASTMatcher should return the difference between ASTs","2010-11-22 11:57:36"
332222,"JDT","Core","jdt-core-inbox","NEW"," ---","Unable to open java files in excluded Java Build Path","2013-01-29 09:34:29"
333662,"JDT","Core","jdt-core-inbox","NEW"," ---","[RFE] [dom] Additional feature for IBinding: Knowing if it was declared by an Array","2011-01-06 10:57:33"
334964,"JDT","Core","jdt-core-inbox","NEW"," ---","Javadoc Formatter should keep single empty rows.","2011-01-20 19:10:34"
335041,"JDT","Core","jdt-core-inbox","NEW"," ---","Build project option - deleting all the .class files. But i don't want to clean","2020-08-26 01:26:29"
335108,"JDT","Core","jdt-core-inbox","NEW"," ---","Knowing which class/enum ""super"" refers to","2011-01-23 07:55:41"
338374,"JDT","Core","jdt-core-inbox","NEW"," ---","Generate ToString should omit the fields prefix/suffix","2011-02-28 04:04:43"
338518,"JDT","Core","jdt-core-inbox","NEW"," ---","Code obfuscation and class stripping","2011-03-29 08:38:40"
341609,"JDT","Core","jdt-core-inbox","NEW"," ---","Never join already wrapped annotations","2011-04-01 08:21:14"
344098,"JDT","Core","jdt-core-inbox","NEW"," ---","[compiler] Add compiler warning for a method declaring both exception E and a subclass of E","2015-05-13 05:57:06"
344396,"JDT","Core","jdt-core-inbox","NEW"," ---","[compiler] warn about range problem regarding hex literal","2014-06-15 13:39:53"
344783,"JDT","Core","jdt-core-inbox","NEW"," ---","[1.7][enh][compiler] Introduce new compiler warnings for potentially incorrect/unnecessary use of @SafeVarargs","2020-06-05 18:36:46"
346772,"JDT","Core","jdt-core-inbox","NEW"," ---","It will be nice to have a build time stampe","2011-05-23 22:21:07"
353380,"JDT","Core","jdt-core-inbox","NEW"," ---","Produce compilation warning when concrete class is used instead of interface","2011-07-31 00:25:22"
354226,"JDT","Core","jdt-core-inbox","NEW"," ---","The project was not built due to ""Resource already exists on disk","2019-10-08 06:37:02"
357968,"JDT","Core","jdt-core-inbox","NEW"," ---"," @SupressWarnings should ignore case for value tokens","2011-09-16 15:53:23"
358007,"JDT","Core","jdt-core-inbox","NEW"," ---","inconsistency between analyseCode in AllocationExpression vs. QualifiedAllocationExpression","2020-06-05 18:38:04"
358663,"JDT","Core","jdt-core-inbox","NEW"," ---","Wrong indentation of ""for"" without braces","2020-07-03 19:59:25"
359965,"JDT","Core","jdt-core-inbox","NEW"," ---","[formatter] Annotation assignment before/after assignment operator","2011-10-05 07:38:47"
360711,"JDT","Core","jdt-core-inbox","NEW"," ---","Formatter profile sometimes ignored, defaults used instead","2020-05-06 04:23:08"
361482,"JDT","Core","jdt-core-inbox","NEW"," ---","Standalone JDT core package with ASTParser and Compiler outside the SDK","2014-06-10 08:40:22"
361495,"JDT","Core","jdt-core-inbox","NEW"," ---","""Resource-filtering"" mechanism as supported by maven- is eclipse provide the same functionality?","2011-10-20 09:00:16"
365219,"JDT","Core","jdt-core-inbox","NEW"," ---","[generics][compiler] Type mismatch when assigning unchecked invocation result (which javac allows)","2019-10-19 14:38:24"
365378,"JDT","Core","jdt-core-inbox","NEW"," ---","Externalize Strings could optionally use an XML properties file","2011-12-01 19:20:10"
366277,"JDT","Core","jdt-core-inbox","NEW"," ---","[1.7] Incorrect dead code/null value analysis in try-with-resources","2020-06-05 18:36:28"
368110,"JDT","Core","jdt-core-inbox","NEW"," ---","Background indexer OOME crash","2020-09-09 11:30:53"
369512,"JDT","Core","jdt-core-inbox","NEW"," ---","NPE in MessageSend.analyseCode() while running builder 'Java Builder'","2019-09-25 16:21:21"
370791,"JDT","Core","jdt-core-inbox","NEW"," ---","[1.5][search] FUP of bug 123836: Search for non fully qualified method names which overrides method with bound type variable doesn't work","2020-08-19 11:40:48"
370970,"JDT","Core","jdt-core-inbox","NEW"," ---","Underscore in Java identifiers should be preserved when overriding a method","2013-02-05 01:20:13"
373205,"JDT","Core","jdt-core-inbox","NEW"," ---","Project-specific Members Sort Order","2019-01-26 13:07:20"
374043,"JDT","Core","jdt-core-inbox","NEW"," ---","make static fields final throughout JDT/Core","2020-06-05 17:50:47"
375582,"JDT","Core","jdt-core-inbox","NEW"," ---","Slow Content Assist for new Lookup","2020-08-04 15:05:33"
375746,"JDT","Core","jdt-core-inbox","NEW"," ---","preferences control for whether ""Invalid member type qualification"" javadoc warning is reported","2014-04-30 19:50:52"
377372,"JDT","Core","jdt-core-inbox","NEW"," ---","exception from ui.text.JavaReconciler breaks highlighting in java source files when generic type begins with dollar character and is referred to in constructor arguments","2020-07-23 16:08:22"
381680,"JDT","Core","jdt-core-inbox","NEW"," ---","An internal error occurred during: ""Requesting Java AST from selection"".","2020-05-23 20:30:15"
381697,"JDT","Core","jdt-core-inbox","NEW"," ---","Compiler foregoes opportunity to share subroutines (finally block)","2020-11-20 17:00:22"
385664,"JDT","Core","jdt-core-inbox","NEW"," ---","[null]Apply nullness warnings in reverse direction","2012-07-21 19:18:18"
385901,"JDT","Core","jdt-core-inbox","NEW"," ---","[formatter] Indentation: align fields in columns looks awful for class/interface implementations like BroadcastReciever","2019-12-10 15:56:45"
385919,"JDT","Core","jdt-core-inbox","NEW"," ---","[warnings] Empty block warning should not be triggered for class bodies","2020-06-04 14:49:08"
387925,"JDT","Core","jdt-core-inbox","NEW"," ---","No expected types in foreach loop available","2012-08-24 06:17:38"
388049,"JDT","Core","jdt-core-inbox","NEW"," ---","[compiler][null] white list for constructors known not to throw any exception","2012-08-25 13:43:26"
388080,"JDT","Core","jdt-core-inbox","NEW"," ---","NPE at Eclipse Startup","2019-08-02 15:23:31"
388821,"JDT","Core","jdt-core-inbox","NEW"," ---","Allow regexp for type filters","2012-09-05 04:07:30"
389671,"JDT","Core","jdt-core-inbox","NEW"," ---","Compiler fails to identify overloaded methods with mildly ambiguous generic signatures","2020-07-05 15:48:53"
390113,"JDT","Core","jdt-core-inbox","NEW"," ---","[compiler] [null] Add assert x == null postcondition to static analyis","2012-09-28 06:22:41"
390282,"JDT","Core","jdt-core-inbox","NEW"," ---","On Eclipse start, when in the Debug perspective, the Open Type dialog box does not work/trigger Indexing","2020-09-05 14:26:53"
391869,"JDT","Core","jdt-core-inbox","NEW"," ---","[1.8][compiler] Confusing error message for illegal program","2014-03-25 23:01:23"
392045,"JDT","Core","jdt-core-inbox","NEW"," ---","Please add support for file with additional values for @SuppressWarnings()","2020-11-09 02:46:50"
392362,"JDT","Core","jdt-core-inbox","NEW"," ---","JavaWorkspaceScope should implement getAccessRuleSet(..)","2021-02-05 02:58:03"
392726,"JDT","Core","jdt-core-inbox","NEW"," ---","Indexing time during rename refactoring is very large","2012-10-24 05:27:16"
392852,"JDT","Core","jdt-core-inbox","NEW"," ---","[jsr199] EclipseCompiler does not support SourceVersion.RELEASE_7","2015-09-14 01:25:37"
393892,"JDT","Core","jdt-core-inbox","NEW"," ---","Some supertypes and subtypes are not found","2020-06-24 05:51:54"
394350,"JDT","Core","jdt-core-inbox","NEW"," ---","Add option to restrict auto-remove braces  (save action) to really simple statements only","2012-11-15 00:07:35"
395604,"JDT","Core","jdt-core-inbox","NEW"," ---","Code assist does not work after anonymous class inside in an array initializer","2020-07-15 09:23:33"
395609,"JDT","Core","jdt-core-inbox","NEW"," ---","Inner interface not offered for code assist","2020-06-28 14:18:09"
395655,"JDT","Core","jdt-core-inbox","NEW"," ---","Code Assist does not work with anonymous class in enum constructor","2020-08-11 11:41:09"
395916,"JDT","Core","jdt-core-inbox","NEW"," ---","warning on if followed by a semicolon","2012-12-06 07:11:03"
396686,"JDT","Core","jdt-core-inbox","NEW"," ---","[Formatter] Better formatting of // comments (when line wrapping is on)","2017-02-03 08:44:59"
397777,"JDT","Core","jdt-core-inbox","NEW"," ---","When searching for types, 'Match locations' doesn't include class literals (SomeType.class)","2013-01-14 00:32:51"
397971,"JDT","Core","jdt-core-inbox","NEW"," ---","Invalid 'Comparing identical expressions' warning when comparing different expressions with same constant value","2020-05-24 01:45:28"
399018,"JDT","Core","jdt-core-inbox","NEW"," ---","[compiler][null] new SuppressWarnings token ""initialize""","2013-01-25 01:56:09"
399073,"JDT","Core","jdt-core-inbox","NEW"," ---","Unable to attach java source code (tested on Android)","2020-06-09 19:06:18"
400181,"JDT","Core","jdt-core-inbox","NEW"," ---","formatter: Keep 'break' or 'continue' clause on one line","2013-02-12 09:05:58"
400359,"JDT","Core","jdt-core-inbox","NEW"," ---","ArrayIndexOutOfBoundsException: 1 org.eclipse.jdt.internal.compiler.lookup.ParameterizedTypeBinding.substitute(ParameterizedTypeBinding.java:970)","2020-01-28 02:50:47"
400435,"JDT","Core","jdt-core-inbox","NEW"," ---","Inside Javadoc of an interface: methods from 'Object' treated as visible","2020-08-05 20:25:17"
400763,"JDT","Core","jdt-core-inbox","NEW"," ---","[compiler] weird behavior in shadowing scenario.","2019-04-02 12:43:16"
405780,"JDT","Core","jdt-core-inbox","NEW"," ---","[1.8][compiler] Bad syntax error 'insert "":: IdentifierOrNew""' for missing semicolon","2020-08-10 14:22:41"
406170,"JDT","Core","jdt-core-inbox","NEW"," ---","JDT causes JAR locking on Windows systems, must exit eclipse to force file handle close, to allow deletion of files.","2021-01-28 13:49:34"
406176,"JDT","Core","jdt-core-inbox","NEW"," ---","[1.8][compiler][codegen] Investigate need for problem method generation for lambda expressions.","2020-08-14 11:58:36"
410762,"JDT","Core","jdt-core-inbox","NEW"," ---","Optional warning if 'this' is leaked by constructor","2020-06-05 18:36:51"
411015,"JDT","Core","jdt-core-inbox","NEW"," ---","[code assist] Provide completion for org.foo.Bar.* when import static org.foo.Bar.X; is present","2014-07-23 11:00:51"
411312,"JDT","Core","jdt-core-inbox","NEW"," ---","compile error in nested statement should not make whole method non-executable","2013-11-19 06:37:43"
412514,"JDT","Core","jdt-core-inbox","NEW"," ---","Have system to easily create validation rules for source code","2013-07-18 12:09:57"
412704,"JDT","Core","jdt-core-inbox","NEW"," ---","ClassCastException: ProblemFieldBinding cannot be cast to LocalVariableBinding","2020-06-15 20:28:06"
413009,"JDT","Core","jdt-core-inbox","NEW"," ---","feature request for better member sorting (used in formatter) with Java classes","2013-07-18 04:11:20"
413311,"JDT","Core","jdt-core-inbox","NEW"," ---","Some classes missing hashCode()","2018-03-05 05:17:23"
413759,"JDT","Core","jdt-core-inbox","NEW"," ---","[compiler][null] ""can only be null"" message could be better","2013-08-01 10:59:08"
413874,"JDT","Core","jdt-core-inbox","NEW"," ---","Warning about automatic cast when using compound assignment operators","2013-07-28 07:56:31"
414196,"JDT","Core","jdt-core-inbox","NEW"," ---","Empty string should not be reported as a non-externalized string literal","2020-06-05 18:35:04"
415275,"JDT","Core","jdt-core-inbox","NEW"," ---","[compiler][internal] minimize differences between AllocationExpression and QualifiedAllocationExpression","2020-07-13 18:50:53"
415563,"JDT","Core","jdt-core-inbox","NEW"," ---","Move generic parts of JDT to (D)LTK ?","2018-07-30 08:32:57"
416276,"JDT","Core","jdt-core-inbox","NEW"," ---","[generics][compiler] Unchecked invocation warning message mentions wrong raw type","2013-08-30 18:02:55"
416304,"JDT","Core","jdt-core-inbox","NEW"," ---","[compiler][null] @DerivedNullable","2013-09-02 16:23:27"
419136,"JDT","Core","jdt-core-inbox","NEW"," ---","[compiler] optional warning for identity comparison values of @Uninterned types","2015-11-23 22:59:10"
419312,"JDT","Core","jdt-core-inbox","NEW"," ---","When ""Incomplete 'switch' cases on enum"" triggers warning, use of deprecated enum constant should not","2020-01-04 08:55:01"
420957,"JDT","Core","jdt-core-inbox","NEW"," ---","indentation preference for closing round bracket "")"" when it is on the next line","2020-06-27 16:51:44"
421269,"JDT","Core","jdt-core-inbox","NEW"," ---","Type Hierarchy empty - just declared type","2013-11-21 02:03:33"
421757,"JDT","Core","jdt-core-inbox","NEW"," ---","Organize Imports should avoid import just because of JavaDoc @link","2013-11-14 11:40:08"
421923,"JDT","Core","jdt-core-inbox","NEW"," ---","Compiler Error Message for Abstract Static Method Is Wrong","2020-09-18 15:16:46"
422011,"JDT","Core","jdt-core-inbox","NEW"," ---","Don't add parentheses when auto-completing methods before an open parenthesis","2013-11-19 08:00:48"
422503,"JDT","Core","jdt-core-inbox","NEW"," ---","Eclipse incorrectly reporting bound mismatch on recursive generic types","2020-06-05 18:36:53"
422717,"JDT","Core","jdt-core-inbox","NEW"," ---","hashCode generation uses Arrays.hashCode() instead of Arrays.deepHashCode() for nested arrays","2020-08-19 07:42:53"
422784,"JDT","Core","jdt-core-inbox","NEW"," ---","[1.8] recovery of type annotations in the presence of syntax errors","2020-06-05 18:38:56"
423017,"JDT","Core","jdt-core-inbox","NEW"," ---","Fix warnings related to raw types","2020-06-07 07:35:26"
423073,"JDT","Core","jdt-core-inbox","NEW"," ---","[null] All annotation attributes should be considered as non-null by null analysis","2016-08-25 04:33:47"
423129,"JDT","Core","jdt-core-inbox","NEW"," ---","[1.8][compiler] Hook up lambda expressions into statement recovery","2020-08-10 14:22:51"
423554,"JDT","Core","jdt-core-inbox","NEW"," ---","some projects in test workspace could have better name","2013-12-08 19:57:17"
423578,"JDT","Core","jdt-core-inbox","NEW"," ---","Add Missing @NonNull annotation warning","2013-12-09 08:59:52"
423639,"JDT","Core","jdt-core-inbox","NEW"," ---","Implement the survey results regarding defaults for potential programming problems","2014-08-18 01:20:17"
423873,"JDT","Core","jdt-core-inbox","NEW"," ---","[compiler][null] Should warn on unnecessary null checks.","2013-12-12 05:28:26"
424124,"JDT","Core","jdt-core-inbox","NEW"," ---","[1.8][Code Completion] Changes the case of the name of the variable","2020-08-06 15:53:34"
426292,"JDT","Core","jdt-core-inbox","NEW"," ---","Use type context to filter methods and fields in auto-complete","2014-01-21 14:54:42"
426429,"JDT","Core","jdt-core-inbox","NEW"," ---","[code assist] Autocompletion for generic type parameters when generic type is unresolved","2014-01-23 11:09:12"
427115,"JDT","Core","jdt-core-inbox","NEW"," ---","[1.7-][compiler] Compiler mishandles most-specific method test","2020-09-11 13:44:08"
427274,"JDT","Core","jdt-core-inbox","NEW"," ---","[compiler] Wrong error: Annotation type cannot be resolved to a type","2019-11-26 03:49:54"
427559,"JDT","Core","jdt-core-inbox","NEW"," ---","export restrictions on source folder","2014-09-10 23:42:43"
427753,"JDT","Core","jdt-core-inbox","NEW"," ---","[1.8] org.eclipse.jdt.internal.ui.javaeditor.ClassFileEditor should show type annotations.","2021-02-19 07:27:19"
428824,"JDT","Core","jdt-core-inbox","NEW"," ---","[1.8][assist] Method/constructor reference completion proposal should not ignore target type","2020-08-30 01:42:46"
429559,"JDT","Core","jdt-core-inbox","NEW"," ---","[1.8] Remove tweaks for javac bug-compatibility","2020-06-24 07:34:49"
429814,"JDT","Core","jdt-core-inbox","NEW"," ---","[1.8] ICodeAssist#codeSelect should return lambda IMethod, not the overridden SAM of the functional interface","2020-08-10 12:03:29"
431923,"JDT","Core","jdt-core-inbox","NEW"," ---","Support for Java SE Embedded Profiles","2016-04-21 02:00:48"
433921,"JDT","Core","jdt-core-inbox","NEW"," ---","Test file Converter/src/test0536/A.java is bogus","2020-06-17 15:47:49"
435207,"JDT","Core","jdt-core-inbox","NEW"," ---","[compiler][null] support more assert utilities: Spring Assert","2020-11-10 18:28:40"
435213,"JDT","Core","jdt-core-inbox","NEW"," ---","[Hover] NPE when Annotation not visible on classpath","2020-06-05 17:50:01"
436634,"JDT","Core","jdt-core-inbox","NEW"," ---","Linking from the Javadoc a private enum's inner exception leads to an invalid import","2020-05-24 01:45:33"
440752,"JDT","Core","jdt-core-inbox","NEW"," ---","[1.8][compiler] Ambiguous error method for function with vararg and generic parameters","2020-06-05 18:06:08"
441364,"JDT","Core","jdt-core-inbox","NEW"," ---","Java compiler level workspace versus Project specific settings","2014-08-18 02:44:24"
441489,"JDT","Core","jdt-core-inbox","NEW"," ---","[compiler] Clicking F3 on the overloaded method with Parameters declared in different packages leads to a dialogue box","2019-08-31 11:24:10"
441926,"JDT","Core","jdt-core-inbox","NEW"," ---","Improve warning re unused object allocation: easier to suppress and enabled by default","2018-05-16 01:38:35"
443576,"JDT","Core","jdt-core-inbox","NEW"," ---","False positive fall-through case warning from dead code","2020-07-19 04:57:28"
443986,"JDT","Core","jdt-core-inbox","NEW"," ---","[1.5] Code complete of enclosed annotation class does not accept class-qualified name","2014-09-17 05:26:48"
444970,"JDT","Core","jdt-core-inbox","NEW"," ---","[formatter] Fold method invocations if more than 2.","2014-11-09 23:56:59"
445356,"JDT","Core","jdt-core-inbox","NEW"," ---","[formatter] format edited lines - surrounding lines too","2014-11-10 03:58:58"
445635,"JDT","Core","jdt-core-inbox","NEW"," ---","Source attachment: allow attaching non-java source code to a library","2014-11-10 09:14:22"
448843,"JDT","Core","jdt-core-inbox","NEW"," ---","Dubious code in org.eclipse.jdt.internal.compiler.codegen.BranchLabel","2020-06-05 18:04:36"
450045,"JDT","Core","jdt-core-inbox","NEW"," ---","Build Automatically not working","2020-06-30 09:55:43"
454639,"JDT","Core","jdt-core-inbox","NEW"," ---","Format switch statement: half indent","2014-12-10 07:34:33"
455923,"JDT","Core","jdt-core-inbox","NEW"," ---","[compiler] code incorrectly flagged as ""dead""","2020-06-05 18:36:34"
455963,"JDT","Core","jdt-core-inbox","NEW"," ---","Lambda expressions causes Eclipse to hang on Quick Fix","2020-09-02 16:07:17"
457197,"JDT","Core","jdt-core-inbox","NEW"," ---","JDT (core, and related) should export version of packages.","2015-02-19 05:30:40"
457233,"JDT","Core","jdt-core-inbox","NEW"," ---","[1.8][spec] Explicitly typed lambdas should not have any special treatment for boxed vs. unboxed types","2020-06-05 18:39:31"
457792,"JDT","Core","jdt-core-inbox","NEW"," ---","[null][external] extension point to enable crowd-sourcing of external annotations","2018-05-16 01:38:47"
457813,"JDT","Core","jdt-core-inbox","NEW"," ---","[type hierarchy] Stack overflow","2020-09-29 11:47:38"
458807,"JDT","Core","jdt-core-inbox","NEW"," ---","Not enough information in hierarchy consistency check","2020-11-17 07:53:59"
459848,"JDT","Core","jdt-core-inbox","NEW"," ---","Stream.<String>concat() with Stream<Object> argument causes ClassCastException at runtime","2019-10-31 22:01:18"
461152,"JDT","Core","jdt-core-inbox","NEW"," ---","FNFE in LocalFile.openInputStream (377)","2020-10-13 03:17:12"
463146,"JDT","Core","jdt-core-inbox","NEW"," ---","RE in Project.setDescription (1365)","2020-09-16 11:31:13"
463956,"JDT","Core","jdt-core-inbox","NEW"," ---","FNFE in LocalFile.openInputStream (382)","2020-09-23 01:18:25"
464352,"JDT","Core","jdt-core-inbox","NEW"," ---","[1.8][compiler] ""Unnecessary cast"" problems in lambda expressions for necessary casts","2019-11-05 01:16:23"
464418,"JDT","Core","jdt-core-inbox","NEW"," ---","Cannot navigate to class that is in a dependency of a dependency","2020-10-03 16:50:16"
464469,"JDT","Core","jdt-core-inbox","NEW"," ---","[compiler] Address GenericTypeTest failures","2021-02-03 12:52:18"
464710,"JDT","Core","jdt-core-inbox","NEW"," ---","Move Type to New File refactoring should preserve heading comments and @author tags","2015-04-15 11:34:12"
464882,"JDT","Core","jdt-core-inbox","NEW"," ---","Allow for refactoring generic type bounds of implemented interfaces / extended classes","2015-04-17 08:33:09"
465577,"JDT","Core","jdt-core-inbox","NEW"," ---","Compiler flag to disable @SuppressWarnings(""restriction"")","2015-04-27 09:01:09"
465951,"JDT","Core","jdt-core-inbox","NEW"," ---","Can formatter and cleanup non-UI packages be moved to it's own plugin","2015-04-30 10:41:27"
466231,"JDT","Core","jdt-core-inbox","NEW"," ---","CompilationUnitResolver should be more resilient to AbortCompilation","2020-06-05 18:35:33"
466406,"JDT","Core","jdt-core-inbox","NEW"," ---","[compile] valid final variable causes eclipse compilation error when set via multiple catch blocks","2020-06-05 18:37:26"
466948,"JDT","Core","jdt-core-inbox","NEW"," ---","IllegalArgumentException in ASTNode.setSourceRange (2845)","2020-02-19 06:13:08"
466960,"JDT","Core","jdt-core-inbox","NEW"," ---","Compilation error using Generics between EJC and JavaC","2020-06-27 12:47:26"
467298,"JDT","Core","jdt-core-inbox","NEW"," ---","IllegalArgumentException in ASTNode.setSourceRange (2845)","2020-01-16 03:34:43"
467567,"JDT","Core","jdt-core-inbox","NEW"," ---","NPE in BindingKeyResolver.consumeLocalType","2020-06-05 18:37:57"
467935,"JDT","Core","jdt-core-inbox","NEW"," ---","[1.8][compiler] Eclipse Luna R2 Generic Bounds java.lang.StackOverflowError","2020-06-05 18:36:20"
468097,"JDT","Core","jdt-core-inbox","NEW"," ---","NullPointerException in ReferenceBinding$3.compare (98)","2020-09-01 17:06:19"
468276,"JDT","Core","jdt-core-inbox","NEW"," ---","[1.8][compiler] JDT compiler reporting ambiguous method, but code compiles fine with Oracle JDK","2020-06-05 18:35:21"
468561,"JDT","Core","jdt-core-inbox","NEW"," ---","[search] Call Hierarchy stops searching in doubly-nested lambda chain","2020-12-01 03:14:09"
469186,"JDT","Core","jdt-core-inbox","NEW"," ---","bridge method line number should not be 1","2015-06-02 14:00:29"
469598,"JDT","Core","jdt-core-inbox","NEW"," ---","java.lang.VerifyError Expecting a stackmap frame with break and continue in try catch","2020-06-05 18:05:28"
469859,"JDT","Core","jdt-core-inbox","NEW"," ---","Field access of a static constant variable through enum constant does not cause enum type to be initialized","2020-08-09 08:30:53"
470006,"JDT","Core","jdt-core-inbox","NEW"," ---","compiler reports unexpected ""must implement the inherited abstract method""","2020-05-24 20:10:59"
470206,"JDT","Core","jdt-core-inbox","NEW"," ---","java.lang.IllegalArgumentException for ""java.lang.Class<capture#3-of ?>"" in Signature.checkNextChar (1006)","2020-07-27 00:23:44"
470695,"JDT","Core","jdt-core-inbox","NEW"," ---","NullPointerException in ProblemReporter.typesAsString (7973)","2019-09-24 09:38:16"
470849,"JDT","Core","jdt-core-inbox","NEW"," ---","ECJ fails to associate call using bounded wildcard parameter with bounded generic method","2020-05-20 17:32:37"
471237,"JDT","Core","jdt-core-inbox","NEW"," ---","[1.8][inference] Reconsider tweak in ConstraintExpressionFormula.inferPolyInvocationType()","2020-11-09 18:35:02"
471825,"JDT","Core","jdt-core-inbox","NEW"," ---","[formatter] IndexOutOfBoundsException in TokenManager on applying formatter to code having errors","2019-11-12 23:51:31"
472015,"JDT","Core","jdt-core-inbox","NEW"," ---","ClassCastException in CompletionParser.attachOrphanCompletionNode (602)","2020-05-21 09:56:51"
472175,"JDT","Core","jdt-core-inbox","NEW"," ---","Perform annotation processing in a separate VM","2020-06-16 05:06:56"
473177,"JDT","Core","jdt-core-inbox","NEW"," ---","[1.8] [content assist] lambda content assist not working","2020-11-06 12:29:24"
473500,"JDT","Core","jdt-core-inbox","NEW"," ---","Current text selection cannot be opened in an editor","2020-06-05 18:06:26"
473762,"JDT","Core","jdt-core-inbox","NEW"," ---","Need a way to check exceptions in external DOM classes, in codeassist class ThrownExceptionFinder has method processThrownExceptions, but issues are it only takes TryStatement and it uses internal classes","2015-07-28 10:26:08"
474042,"JDT","Core","jdt-core-inbox","NEW"," ---","[null] Syntactic analysis of fields should generate 100% null-safe reads","2015-09-02 02:09:22"
474271,"JDT","Core","jdt-core-inbox","NEW"," ---","NullPointerException in SourceTypeBinding.methods (1444)","2020-09-16 10:10:16"
474299,"JDT","Core","jdt-core-inbox","NEW"," ---","Easier static import for subsequent names from same type","2017-09-04 07:02:03"
474594,"JDT","Core","jdt-core-inbox","NEW"," ---","[dom ast] NPEs in TypeSystem when same AST accessed from multiple threads","2020-08-04 14:31:30"
474686,"JDT","Core","jdt-core-inbox","NEW"," ---","[compile] Excessive amount of time spent in Scanner.checkTaskTag()","2020-09-28 11:53:20"
474870,"JDT","Core","jdt-core-inbox","NEW"," ---","Invalid unchecked warning when casting types with multiple type variables","2020-09-20 15:18:19"
475444,"JDT","Core","jdt-core-inbox","NEW"," ---","static import of members should work if the member is defined in a super class","2015-08-20 02:59:03"
475455,"JDT","Core","jdt-core-inbox","NEW"," ---","Unable to generate getters and setters","2020-09-10 14:05:04"
476382,"JDT","Core","jdt-core-inbox","NEW"," ---","UI freeze in SearchableEnvironment.findTypes","2020-05-31 12:12:34"
476933,"JDT","Core","jdt-core-inbox","NEW"," ---","StackOverflowError in JavaElement.equals (JavaElement.java:176)","2020-06-05 18:06:19"
477379,"JDT","Core","jdt-core-inbox","NEW"," ---","wrong runtime-classpath when adding projects without sourcefolder","2020-10-03 16:03:33"
477504,"JDT","Core","jdt-core-inbox","NEW"," ---","Investigate calls to JavaProject.getPackageFragmentRoot(IResource) following bug 396854","2020-06-19 14:20:37"
477612,"JDT","Core","jdt-core-inbox","NEW"," ---","[formatter] command line Java formatter tries to read eclipse arguments as file names","2020-07-21 17:49:21"
479928,"JDT","Core","jdt-core-inbox","NEW"," ---","Better Compiler Errors/Warnings Defaults","2018-05-28 11:38:09"
479938,"JDT","Core","jdt-core-inbox","NEW"," ---","Publish artifact with sources in repo of eclipse","2020-09-10 14:05:00"
480157,"JDT","Core","jdt-core-inbox","NEW"," ---","Wrong binding key causes ClassCastException in JDT's BindingKeyResolver","2020-06-05 18:35:11"
480918,"JDT","Core","jdt-core-inbox","NEW"," ---","[1.8] Generics code compiles in javac 1.8 but not in eclipse Luna 4.4.2","2020-02-11 10:47:05"
481133,"JDT","Core","jdt-core-inbox","NEW"," ---","Double Lambda causes compiler to ignore other code","2020-06-05 18:35:16"
481258,"JDT","Core","jdt-core-inbox","NEW"," ---","Content assist does not provide value element related proposals if annotation as more than one element","2020-06-10 15:33:50"
481649,"JDT","Core","jdt-core-inbox","NEW"," ---","[1.8][compiler][inference] Cannot infer type arguments against a wildcard in the target type","2020-06-05 18:36:01"
482663,"JDT","Core","jdt-core-inbox","NEW"," ---","Infinite loop in JDT completion parser recovery/resume","2020-12-04 16:14:07"
483158,"JDT","Core","jdt-core-inbox","NEW"," ---","[test] Test failures due to NPE in JDIStackFrame.getDebuggedThread","2020-07-30 15:29:10"
483219,"JDT","Core","jdt-core-inbox","NEW"," ---","[1.8][compiler] lambda / method reference targeting an intersection type","2020-06-05 18:35:48"
483313,"JDT","Core","jdt-core-inbox","NEW"," ---","Completion for method declaration when @Override is set","2015-12-01 09:12:12"
483539,"JDT","Core","jdt-core-inbox","NEW"," ---","NPE ParameterizedGenericMethodBinding on auto-complete within lamdas","2020-06-05 18:39:59"
